0.3,1.0144e-28,1.3661e-28,0.23834,-3.8316e-28,2.8467e-28,-5.7039e-57,8.4304e-28,1.1351e-27,0.73458,2.1227e-27,-1.5766e-27,5.5205e-55
0.31,1.0988e-28,1.4796e-28,0.24568,-3.6194e-28,2.6891e-28,-1.834e-58,8.6929e-28,1.1704e-27,0.72871,2.1676e-27,-1.61e-27,5.0823e-55
0.32,1.1857e-28,1.5966e-28,0.25297,-3.4026e-28,2.5281e-28,4.8989e-57,8.941e-28,1.2038e-27,0.72284,2.2026e-27,-1.636e-27,4.6125e-55
0.33,1.2751e-28,1.717e-28,0.2602,-3.1824e-28,2.3645e-28,9.5114e-57,9.1742e-28,1.2352e-27,0.71699,2.2283e-27,-1.6551e-27,4.1206e-55
0.34,1.3668e-28,1.8405e-28,0.26737,-2.9595e-28,2.199e-28,1.3632e-56,9.3923e-28,1.2645e-27,0.71115,2.2455e-27,-1.6679e-27,3.6151e-55
0.35,1.4608e-28,1.9669e-28,0.27448,-2.735e-28,2.0322e-28,1.7247e-56,9.5952e-28,1.2918e-27,0.70533,2.2547e-27,-1.6748e-27,3.1037e-55
0.36,1.5567e-28,2.0961e-28,0.28153,-2.5095e-28,1.8647e-28,2.0351e-56,9.7828e-28,1.3171e-27,0.69953,2.2567e-27,-1.6763e-27,2.5933e-55
0.37,1.6545e-28,2.2278e-28,0.28853,-2.2838e-28,1.6971e-28,2.2944e-56,9.9549e-28,1.3402e-27,0.69375,2.252e-27,-1.6728e-27,2.0899e-55
0.38,1.7541e-28,2.3619e-28,0.29546,-2.0586e-28,1.5298e-28,2.5034e-56,1.0112e-27,1.3613e-27,0.68799,2.2411e-27,-1.6647e-27,1.5988e-55
0.39,1.8552e-28,2.498e-28,0.30234,-1.8345e-28,1.3633e-28,2.6633e-56,1.0253e-27,1.3803e-27,0.68225,2.2245e-27,-1.6525e-27,1.1246e-55
0.4,1.9577e-28,2.636e-28,0.30917,-1.6121e-28,1.1981e-28,2.7758e-56,1.0379e-27,1.3973e-27,0.67654,2.2028e-27,-1.6363e-27,6.7116e-56
0.41,2.0615e-28,2.7758e-28,0.31593,-1.3918e-28,1.0344e-28,2.8429e-56,1.049e-27,1.4122e-27,0.67085,2.1764e-27,-1.6167e-27,2.4155e-56
0.42,2.1664e-28,2.917e-28,0.32264,-1.1742e-28,8.7276e-29,2.867e-56,1.0585e-27,1.4251e-27,0.66518,2.1456e-27,-1.5939e-27,-1.6164e-56
0.43,2.2723e-28,3.0595e-28,0.32929,-9.5961e-29,7.1337e-29,2.8509e-56,1.0666e-27,1.4359e-27,0.65954,2.111e-27,-1.5681e-27,-5.3644e-56
0.44,2.3789e-28,3.2031e-28,0.33589,-7.4851e-29,5.5656e-29,2.7972e-56,1.0732e-27,1.4448e-27,0.65393,2.0728e-27,-1.5398e-27,-8.8139e-56
0.45,2.4862e-28,3.3476e-28,0.34243,-5.4123e-29,4.0258e-29,2.7091e-56,1.0783e-27,1.4517e-27,0.64834,2.0315e-27,-1.5091e-27,-1.1955e-55
0.46,2.5941e-28,3.4927e-28,0.34891,-3.3808e-29,2.5166e-29,2.5895e-56,1.0821e-27,1.4567e-27,0.64279,1.9873e-27,-1.4763e-27,-1.4783e-55
0.47,2.7023e-28,3.6384e-28,0.35534,-1.3935e-29,1.0403e-29,2.4417e-56,1.0844e-27,1.4598e-27,0.63726,1.9406e-27,-1.4417e-27,-1.7295e-55
0.48,2.8107e-28,3.7844e-28,0.36171,5.4716e-30,-4.0137e-30,2.2687e-56,1.0854e-27,1.4611e-27,0.63176,1.8917e-27,-1.4053e-27,-1.9493e-55
0.49,2.9193e-28,3.9305e-28,0.36803,2.4389e-29,-1.8067e-29,2.0738e-56,1.085e-27,1.4606e-27,0.62629,1.8409e-27,-1.3676e-27,-2.1383e-55
0.5,3.0278e-28,4.0766e-28,0.37429,4.2797e-29,-3.1743e-29,1.86e-56,1.0833e-27,1.4584e-27,0.62086,1.7883e-27,-1.3285e-27,-2.297e-55
0.51,3.1361e-28,4.2224e-28,0.3805,6.068e-29,-4.5028e-29,1.6303e-56,1.0804e-27,1.4544e-27,0.61545,1.7343e-27,-1.2884e-27,-2.4266e-55
0.52,3.2441e-28,4.3678e-28,0.38665,7.8023e-29,-5.7911e-29,1.3876e-56,1.0762e-27,1.4488e-27,0.61008,1.679e-27,-1.2473e-27,-2.528e-55
