0.68,2.0074e-54,0.60931,1.47,0.11759,-4.2348e-55,5.8263e-55,3.676e-54,1.6126,0.22803,6.5736,-1.6216e-54,-1.9584e-54
0.7,2.0809e-54,0.64157,1.4746,0.24906,-4.5591e-55,5.4346e-55,3.4227e-54,1.5283,0.74611,-5.7348,-1.3193e-54,7.8205e-55
0.72,2.1494e-54,0.67213,1.4895,0.13436,-4.823e-55,5.591e-55,3.5238e-54,1.6092,0.23145,6.1824,-1.5989e-54,-2.23e-54
0.74,2.2198e-54,0.70432,1.4941,0.25801,-5.1427e-55,5.145e-55,3.2489e-54,1.5179,0.71116,-5.4847,-1.2612e-54,7.8357e-55
0.76,2.2848e-54,0.73467,1.5084,0.14832,-5.395e-55,5.3018e-55,3.3535e-54,1.5908,0.23876,5.7678,-1.5718e-54,-2.4406e-54
0.78,2.3519e-54,0.76649,1.5131,0.26367,-5.7093e-55,4.8136e-55,3.0623e-54,1.4963,0.67507,-5.2164,-1.1932e-54,7.8136e-55
0.8,2.4131e-54,0.79641,1.5266,0.15935,-5.948e-55,4.9699e-55,3.1637e-54,1.5583,0.24903,5.3462,-1.5223e-54,-2.5904e-54
0.82,2.4764e-54,0.82758,1.5316,0.26627,-6.2524e-55,4.4518e-55,2.8621e-54,1.4642,0.63858,-4.9437,-1.1025e-54,7.8117e-55
0.84,2.5336e-54,0.85686,1.5444,0.1674,-6.4729e-55,4.6081e-55,2.9534e-54,1.5136,0.26103,4.9332,-1.4386e-54,-2.6815e-54
0.86,2.5927e-54,0.88714,1.5496,0.26606,-6.7607e-55,4.0718e-55,2.6471e-54,1.4227,0.60271,-4.679,-9.8226e-55,7.8643e-55
0.88,2.6457e-54,0.91559,1.5617,0.17248,-6.9571e-55,4.2291e-55,2.7224e-54,1.459,0.27338,4.5421,-1.3158e-54,-2.7177e-54
0.9,2.7001e-54,0.94477,1.5671,0.26332,-7.2203e-55,3.6855e-55,2.4167e-54,1.3734,0.5685,-4.431,-8.3135e-55,7.9843e-55
0.92,2.7484e-54,0.97224,1.5785,0.1747,-7.3865e-55,3.8452e-55,2.4712e-54,1.397,0.28486,4.1828,-1.1546e-54,-2.7052e-54
0.94,2.7979e-54,1.0002,1.5842,0.25836,-7.6175e-55,3.3042e-55,2.1706e-54,1.3179,0.53671,-4.205,-6.5328e-55,8.1661e-55
0.96,2.8413e-54,1.0265,1.5949,0.17426,-7.7481e-55,3.4675e-55,2.2017e-54,1.3301,0.29451,3.8608,-9.6068e-55,-2.6519e-54
0.98,2.8853e-54,1.0531,1.6008,0.25147,-7.9403e-55,2.9371e-55,1.9094e-54,1.258,0.50778,-4.0027,-4.5468e-55,8.3892e-55
1,2.9235e-54,1.0783,1.611,0.17142,-8.0312e-55,3.1049e-55,1.9165e-54,1.2605,0.30173,3.5781,-7.4239e-55,-2.5661e-54
1.02,2.9618e-54,1.1035,1.617,0.24298,-8.1797e-55,2.5917e-55,1.6345e-54,1.1954,0.48178,-3.8235,-2.4381e-55,8.6238e-55
1.04,2.9945e-54,1.1274,1.6267,0.16651,-8.2284e-55,2.7641e-55,1.6189e-54,1.1902,0.30626,3.3338,-5.0943e-55,-2.4558e-54
1.06,3.0269e-54,1.1512,1.6328,0.23319,-8.3303e-55,2.273e-55,1.3484e-54,1.1317,0.45853,-3.6649,-2.9162e-56,8.8371e-55
1.08,3.0539e-54,1.1739,1.642,0.15989,-8.3362e-55,2.4497e-55,1.3127e-54,1.1208,0.30812,3.1249,-2.7142e-55,-2.3283e-54
1.1,3.0801e-54,1.1963,1.6481,0.22239,-8.3904e-55,1.9841e-55,1.054e-54,1.0683,0.43766,-3.5236,1.8148e-55,8.9988e-55
1.12,3.1012e-54,1.2176,1.6569,0.15192,-8.3541e-55,2.164e-55,1.0016e-54,1.0533,0.30749,2.9476,-3.6967e-56,-2.1894e-54
1.14,3.1212e-54,1.2387,1.663,0.21087,-8.3615e-55,1.7262e-55,7.549e-55,1.0063,0.41878,-3.3966,3.8161e-55,9.0847e-55
1.16,3.1363e-54,1.2588,1.6714,0.14294,-8.2852e-55,1.9078e-55,6.8926e-55,0.98868,0.3047,2.7974,1.8675e-55,-2.0442e-54
1.18,3.1501e-54,1.2786,1.6775,0.19889,-8.2479e-55,1.499e-55,4.5456e-55,0.94652,0.40149,-3.2809,5.6623e-55,9.0789e-55
1.2,3.1592e-54,1.2975,1.6855,0.13327,-8.1346e-55,1.6806e-55,3.7923e-55,0.92741,0.30009,2.6704,3.9418e-55,-1.8963e-54
1.22,3.1668e-54,1.3161,1.6915,0.18668,-8.0558e-55,1.3013e-55,1.5652e-55,0.88966,0.38547,-3.1742,7.3185e-55,8.9738e-55
