%time,field.x,field.y,field.z
1544489147609549999,0.168922483921,1.97649042579,0.50985528013
1544489147609997987,0.168922483921,1.97649042579,0.50985528013
1544489147617906093,0.169024541974,1.97655038802,0.509741316029
1544489147618160009,0.169024541974,1.97655038802,0.509741316029
1544489147628134012,0.168986678123,1.97659008473,0.509777317222
1544489147628351926,0.168986678123,1.97659008473,0.509777317222
1544489147635350942,0.168922170997,1.97650616143,0.509892473423
1544489147635586023,0.168922170997,1.97650616143,0.509892473423
1544489147643562078,0.168943494558,1.9764855382,0.509826014251
1544489147643829107,0.168943494558,1.9764855382,0.509826014251
1544489147653234004,0.168945655227,1.97652583094,0.509839544492
1544489147653479099,0.168945655227,1.97652583094,0.509839544492
1544489147660204887,0.168881550431,1.9764993665,0.509904692377
1544489147660414934,0.168881550431,1.9764993665,0.509904692377
1544489147668446063,0.16894172132,1.9765112874,0.509825716219
1544489147668667078,0.16894172132,1.9765112874,0.509825716219
1544489147678731918,0.168872386217,1.97647922013,0.509888777944
1544489147679003953,0.168872386217,1.97647922013,0.509888777944
1544489147684758901,0.168987989426,1.97649257157,0.509898970334
1544489147685302019,0.168987989426,1.97649257157,0.509898970334
1544489147693459987,0.168889671564,1.97649435972,0.509921560494
1544489147693694114,0.168889671564,1.97649435972,0.509921560494
1544489147702785015,0.168890759349,1.97650020096,0.509892056193
1544489147703027963,0.168890759349,1.97650020096,0.509892056193
1544489147710429906,0.168845131993,1.97647457097,0.509895274852
1544489147710647106,0.168845131993,1.97647457097,0.509895274852
1544489147718635082,0.169014781713,1.97653596375,0.509880969717
1544489147718859910,0.169014781713,1.97653596375,0.509880969717
1544489147728225946,0.169002845883,1.97654645413,0.509790907095
1544489147728513002,0.169002845883,1.97654645413,0.509790907095
1544489147734874963,0.168869152665,1.97648482296,0.509886930198
1544489147735142946,0.168869152665,1.97648482296,0.509886930198
1544489147743108034,0.168874904513,1.97648720715,0.509882459849
1544489147743331909,0.168874904513,1.97648720715,0.509882459849
1544489147753074884,0.169000536203,1.97650639985,0.509895572865
1544489147753294944,0.169000536203,1.97650639985,0.509895572865
1544489147760124921,0.168861061335,1.97648971055,0.509897718637
1544489147760405063,0.168861061335,1.97648971055,0.509897718637
1544489147768572092,0.16886022687,1.97648088906,0.509897003384
1544489147768856048,0.16886022687,1.97648088906,0.509897003384
1544489147778173923,0.168951570988,1.97652630778,0.509853611188
1544489147778408050,0.168951570988,1.97652630778,0.509853611188
1544489147784959077,0.168878033757,1.97650675747,0.509875307285
1544489147785201072,0.168878033757,1.97650675747,0.509875307285
1544489147793395042,0.168955177069,1.97653858634,0.509862015439
1544489147793633937,0.168955177069,1.97653858634,0.509862015439
1544489147802644968,0.168853312731,1.97647528622,0.509889373992
1544489147802855968,0.168853312731,1.97647528622,0.509889373992
1544489147809828996,0.169038578868,1.97658102482,0.509752164065
1544489147810136079,0.169038578868,1.97658102482,0.509752164065
1544489147818629980,0.168877214193,1.97649078343,0.509885738103
1544489147818865060,0.168877214193,1.97649078343,0.509885738103
1544489147828172922,0.168858706951,1.97648172352,0.509884963246
1544489147828440904,0.168858706951,1.97648172352,0.509884963246
1544489147834497928,0.168942824006,1.97651259871,0.509839127264
1544489147834755897,0.168942824006,1.97651259871,0.509839127264
1544489147843175888,0.168910443783,1.97650198908,0.509835968221
1544489147843389034,0.168910443783,1.97650198908,0.509835968221
1544489147852873086,0.168961763382,1.97648529979,0.509855697364
1544489147853102922,0.168961763382,1.97648529979,0.509855697364
1544489147859724998,0.168875798583,1.97647469018,0.509898433898
1544489147859978914,0.168875798583,1.97647469018,0.509898433898
1544489147868308067,0.168955683708,1.9764930484,0.509866128174
1544489147868537902,0.168955683708,1.9764930484,0.509866128174
1544489147877876996,0.169024929404,1.97655539483,0.509774933047
1544489147878146886,0.169024929404,1.97655539483,0.509774933047
1544489147885127067,0.168957129121,1.97649352523,0.509843239991
1544489147885358095,0.168957129121,1.97649352523,0.509843239991
1544489147893295049,0.169060662389,1.97659747568,0.509694287949
1544489147893516063,0.169060662389,1.97659747568,0.509694287949
1544489147902811050,0.168970555067,1.97651796311,0.509772429665
1544489147903027057,0.168970555067,1.97651796311,0.509772429665
1544489147910387039,0.16897252202,1.97646574945,0.509792516447
1544489147910623073,0.16897252202,1.97646574945,0.509792516447
1544489147918869018,0.168909981847,1.97651307556,0.509866068563
1544489147918950080,0.168909981847,1.97651307556,0.509866068563
1544489147927033901,0.168954610825,1.97651879761,0.509872327049
1544489147927464962,0.168954610825,1.97651879761,0.509872327049
1544489147934606075,0.168885290623,1.97649495575,0.509872505871
1544489147934817075,0.168885290623,1.97649495575,0.509872505871
1544489147943207025,0.168998330832,1.9765290496,0.5098473527
1544489147943439006,0.168998330832,1.9765290496,0.5098473527
1544489147951864004,0.16883482039,1.97647671674,0.509909937594
1544489147952073097,0.16883482039,1.97647671674,0.509909937594
1544489147959801912,0.168908625841,1.9765341756,0.509852597907
1544489147960071086,0.168908625841,1.9765341756,0.509852597907
1544489147968058109,0.168822035193,1.97647182916,0.509919772362
1544489147968317031,0.168822035193,1.97647182916,0.509919772362
1544489147977188110,0.168838843703,1.9764634845,0.509895453669
1544489147977426052,0.168838843703,1.9764634845,0.509895453669
1544489147985223054,0.168864175677,1.97649698232,0.509918163028
1544489147985739946,0.168864175677,1.97649698232,0.509918163028
1544489147993398904,0.16899612546,1.97650175066,0.509825239385
1544489147993469953,0.16899612546,1.97650175066,0.509825239385
1544489148002042055,0.16890271008,1.97651891681,0.509862671097
1544489148002316951,0.16890271008,1.97651891681,0.509862671097
1544489148010474920,0.168651789427,1.97595589141,0.510076175118
1544489148010548114,0.168651789427,1.97595589141,0.510076175118
1544489148018835067,0.168836325407,1.97647898171,0.509899149152
1544489148019067049,0.168836325407,1.97647898171,0.509899149152
1544489148026972055,0.169097959995,1.97653214904,0.509868095115
1544489148027189016,0.169097959995,1.97653214904,0.509868095115
1544489148034811973,0.168641760945,1.97594540096,0.509984383969
1544489148035044908,0.168641760945,1.97594540096,0.509984383969
1544489148042901039,0.168934091926,1.97654597732,0.509861300181
1544489148043128967,0.168934091926,1.97654597732,0.509861300181
1544489148052032947,0.168835863471,1.97648446534,0.509903440685
1544489148052247047,0.168835863471,1.97648446534,0.509903440685
1544489148059683084,0.169020012021,1.97658901185,0.509789118942
1544489148059915065,0.169020012021,1.97658901185,0.509789118942
1544489148067951917,0.168966814876,1.97652583094,0.509830067354
1544489148068240880,0.168966814876,1.97652583094,0.509830067354
1544489148077441930,0.168862894177,1.97648756479,0.509925017565
1544489148077528953,0.168862894177,1.97648756479,0.509925017565
1544489148085076093,0.168969839811,1.97654418918,0.509850332927
1544489148085144042,0.168969839811,1.97654418918,0.509850332927
1544489148092916011,0.169019535184,1.97654228182,0.509822557163
1544489148093152999,0.169019535184,1.97654228182,0.509822557163
1544489148102246046,0.16891990602,1.97651903601,0.509840378959
1544489148102466106,0.16891990602,1.97651903601,0.509840378959
1544489148109980106,0.168876439333,1.97649114105,0.509885797708
1544489148110219955,0.168876439333,1.97649114105,0.509885797708
1544489148118108987,0.168843448162,1.97647707437,0.509915898058
1544489148118334054,0.168843448162,1.97647707437,0.509915898058
1544489148127022981,0.168840557337,1.9764749286,0.509903738711
1544489148127311944,0.168840557337,1.9764749286,0.509903738711
1544489148134654998,0.169032126665,1.97650914166,0.50990785142
1544489148134854078,0.169032126665,1.97650914166,0.50990785142
1544489148143028020,0.168917581439,1.97651712868,0.509901890953
1544489148143253087,0.168917581439,1.97651712868,0.509901890953
1544489148152569055,0.168847501278,1.97649388288,0.50991458675
1544489148152828931,0.168847501278,1.97649388288,0.50991458675
1544489148159856081,0.16888590157,1.97650175068,0.509881267751
1544489148160224914,0.16888590157,1.97650175068,0.509881267751
1544489148168672084,0.168942555785,1.97658758132,0.509735236344
1544489148168878078,0.168942555785,1.97658758132,0.509735236344
1544489148176875114,0.168908074498,1.97652010892,0.509913096626
1544489148177088975,0.168908074498,1.97652010892,0.509913096626
1544489148184822082,0.169106647372,1.97656445477,0.509889135544
1544489148185043096,0.169106647372,1.97656445477,0.509889135544
1544489148193001985,0.168986812234,1.97653787109,0.509861300183
1544489148193265914,0.168986812234,1.97653787109,0.509861300183
1544489148202872991,0.168640658259,1.97598402477,0.510002622977
1544489148202946901,0.168640658259,1.97598402477,0.510002622977
1544489148209640979,0.168860182166,1.9765019891,0.509886691774
1544489148209856986,0.168860182166,1.9765019891,0.509886691774
1544489148218091964,0.168849796057,1.97647814726,0.509926746103
1544489148218327045,0.168849796057,1.97647814726,0.509926746103
1544489148227886915,0.168979421258,1.976531553,0.509887705043
1544489148228166103,0.168979421258,1.976531553,0.509887705043
