%time,field.x,field.y,field.z
1544489234819458961,-1.31611979008,1.15554202302,0.386185566455
1544489234825195074,-1.31665956974,1.15322805164,0.386595051121
1544489234825436115,-1.31665956974,1.15322805164,0.386595051121
1544489234832865953,-1.3154733181,1.15166009188,0.386666070568
1544489234832953929,-1.3154733181,1.15166009188,0.386666070568
1544489234842199087,-1.31305325031,1.15114057792,0.387055587091
1544489234842427015,-1.31305325031,1.15114057792,0.387055587091
1544489234849942922,-1.30917572975,1.15156508219,0.387030105967
1544489234850234031,-1.30917572975,1.15156508219,0.387030105967
1544489234857165098,-1.30739498138,1.15053857121,0.387681763883
1544489234857424974,-1.30739498138,1.15053857121,0.387681763883
1544489234866146087,-1.30518913269,1.14882374589,0.38862196811
1544489234866365909,-1.30518913269,1.14882374589,0.38862196811
1544489234875150918,-1.3031424284,1.14691067553,0.389607114305
1544489234875376939,-1.3031424284,1.14691067553,0.389607114305
1544489234882757902,-1.30417609215,1.14438212756,0.390434904437
1544489234882953882,-1.30417609215,1.14438212756,0.390434904437
1544489234892020940,-1.3030384779,1.1433941212,0.391153081125
1544489234892237901,-1.3030384779,1.1433941212,0.391153081125
1544489234901096105,-1.30187559128,1.14245630199,0.391980811134
1544489234901391983,-1.30187559128,1.14245630199,0.391980811134
1544489234907742023,-1.30133271217,1.14178431951,0.392842426296
1544489234907957077,-1.30133271217,1.14178431951,0.392842426296
1544489234916660070,-1.30112719536,1.1413837766,0.39376719249
1544489234916871070,-1.30112719536,1.1413837766,0.39376719249
1544489234925789117,-1.30116295815,1.14109362142,0.394480272753
1544489234925860881,-1.30116295815,1.14109362142,0.394480272753
1544489234932485103,-1.29957699776,1.14179492987,0.39509798526
1544489234932715892,-1.29957699776,1.14179492987,0.39509798526
1544489234942202091,-1.301476717,1.14052213237,0.395348682812
1544489234942468881,-1.301476717,1.14052213237,0.395348682812
1544489234949726104,-1.30074584484,1.1409897906,0.395900442856
1544489234949987888,-1.30074584484,1.1409897906,0.395900442856
1544489234957441091,-1.3012727499,1.13895429204,0.396105811324
1544489234957525014,-1.3012727499,1.13895429204,0.396105811324
1544489234967195987,-1.30238628387,1.13806093781,0.3966740823
1544489234967475891,-1.30238628387,1.13806093781,0.3966740823
1544489234975790977,-1.30255734921,1.13677800746,0.396736160956
1544489234976002931,-1.30255734921,1.13677800746,0.396736160956
1544489234982486963,-1.30121231079,1.1357834444,0.396862135698
1544489234982703924,-1.30121231079,1.1357834444,0.396862135698
1544489234991686105,-1.30139875412,1.1343835697,0.39683036688
1544489234991923093,-1.30139875412,1.1343835697,0.39683036688
1544489234999869108,-1.30125820637,1.13208759869,0.396555560416
1544489235000118017,-1.30125820637,1.13208759869,0.396555560416
1544489235007524013,-1.30169141293,1.13058055471,0.396124082885
1544489235007788896,-1.30169141293,1.13058055471,0.396124082885
1544489235016557931,-1.30193889141,1.12905777516,0.395861286503
1544489235016637086,-1.30193889141,1.12905777516,0.395861286503
1544489235025418996,-1.30467379093,1.12488497144,0.390493502175
1544489235025652885,-1.30467379093,1.12488497144,0.390493502175
1544489235032428979,-1.30490410328,1.12261069619,0.389216085974
1544489235032715082,-1.30490410328,1.12261069619,0.389216085974
1544489235040846109,-1.30467712879,1.12128425429,0.388797184964
1544489235041112899,-1.30467712879,1.12128425429,0.388797184964
1544489235049979925,-1.30252528191,1.12037719257,0.394184729892
1544489235050228118,-1.30252528191,1.12037719257,0.394184729892
1544489235057828903,-1.30457317829,1.11707604876,0.393701605523
1544489235058074951,-1.30457317829,1.11707604876,0.393701605523
1544489235066426992,-1.30262291431,1.11542917246,0.393792860772
1544489235066838979,-1.30262291431,1.11542917246,0.393792860772
1544489235074996948,-1.30461275578,1.11142147268,0.3856148664
1544489235075212955,-1.30461275578,1.11142147268,0.3856148664
1544489235082209110,-1.30414032936,1.10910654737,0.385253096765
1544489235082566976,-1.30414032936,1.10910654737,0.385253096765
1544489235091542005,-1.30415582657,1.10690713579,0.384687956044
1544489235091819047,-1.30415582657,1.10690713579,0.384687956044
1544489235099888086,-1.3043782711,1.10401392639,0.384866443098
1544489235100084066,-1.3043782711,1.10401392639,0.384866443098
1544489235107990026,-1.3058604002,1.10210371898,0.391742048114
1544489235108206987,-1.3058604002,1.10210371898,0.391742048114
1544489235117156982,-1.30634057522,1.09965849793,0.39141362732
1544489235117383956,-1.30634057522,1.09965849793,0.39141362732
1544489235125710964,-1.3070526123,1.09745562937,0.391106753526
1544489235125926971,-1.3070526123,1.09745562937,0.391106753526
1544489235132283926,-1.30512106419,1.09632016089,0.391120194745
1544489235132492065,-1.30512106419,1.09632016089,0.391120194745
1544489235141160964,-1.30760025978,1.09317994727,0.383416027213
1544489235141443014,-1.30760025978,1.09317994727,0.383416027213
1544489235150310993,-1.30655360222,1.0919052448,0.390966535413
1544489235150544881,-1.30655360222,1.0919052448,0.390966535413
1544489235157032966,-1.30535364151,1.09325171671,0.400088280798
1544489235157311916,-1.30535364151,1.09325171671,0.400088280798
1544489235166995048,-1.31086790562,1.08606124773,0.390740754929
1544489235167062044,-1.31086790562,1.08606124773,0.390740754929
1544489235176002025,-1.31180489063,1.08389819515,0.390693369943
1544489235176232099,-1.31180489063,1.08389819515,0.390693369943
1544489235182785987,-1.31257843971,1.08180488005,0.390774283932
1544489235183052062,-1.31257843971,1.08180488005,0.390774283932
1544489235191258907,-1.31398570538,1.0795047341,0.382473741853
1544489235191530942,-1.31398570538,1.0795047341,0.382473741853
1544489235199887990,-1.31397938728,1.07802475088,0.382828270763
1544489235200145006,-1.31397938728,1.07802475088,0.382828270763
1544489235207133054,-1.3137793541,1.0769349425,0.391815936296
1544489235207354068,-1.3137793541,1.0769349425,0.391815936296
1544489235216291904,-1.31630122662,1.07463253193,0.384638107306
1544489235216548919,-1.31630122662,1.07463253193,0.384638107306
1544489235225238084,-1.31802403927,1.07284618078,0.384801961058
1544489235225502967,-1.31802403927,1.07284618078,0.384801961058
1544489235231714963,-1.3191242218,1.07010603641,0.385906465824
1544489235231940031,-1.3191242218,1.07010603641,0.385906465824
1544489235241225957,-1.31990516186,1.06892312267,0.386023738349
1544489235241461038,-1.31990516186,1.06892312267,0.386023738349
1544489235249708890,-1.32085895538,1.06715799056,0.385535249059
1544489235249905109,-1.32085895538,1.06715799056,0.385535249059
1544489235256897926,-1.32384490967,1.06475759464,0.392663637533
1544489235257169008,-1.32384490967,1.06475759464,0.392663637533
1544489235266232967,-1.32514107227,1.06340087362,0.392374108415
1544489235266545057,-1.32514107227,1.06340087362,0.392374108415
1544489235275588035,-1.32555818558,1.06279099883,0.392175595345
1544489235275808095,-1.32555818558,1.06279099883,0.392175595345
1544489235281954050,-1.32693588734,1.0610816545,0.385048757935
1544489235282171010,-1.32693588734,1.0610816545,0.385048757935
1544489235291177988,-1.32704651356,1.06045866691,0.385549556363
1544489235291395902,-1.32704651356,1.06045866691,0.385549556363
1544489235300112962,-1.3286999464,1.05883706264,0.384604376239
1544489235300350904,-1.3286999464,1.05883706264,0.384604376239
1544489235306669950,-1.32979238033,1.05805266569,0.385143768728
1544489235306904077,-1.32979238033,1.05805266569,0.385143768728
1544489235316299915,-1.32745206356,1.05876268132,0.400773477263
1544489235316515922,-1.32745206356,1.05876268132,0.400773477263
1544489235325283050,-1.3316423893,1.05559075529,0.384682101757
1544489235325536012,-1.3316423893,1.05559075529,0.384682101757
1544489235331753015,-1.32382965088,1.05624664465,0.384231013591
1544489235331988096,-1.32382965088,1.05624664465,0.384231013591
1544489235340728998,-1.33354091644,1.052695519,0.383833302759
1544489235340944051,-1.33354091644,1.052695519,0.383833302759
1544489235349809885,-1.33261108398,1.0515465823,0.391286655347
1544489235350032091,-1.33261108398,1.0515465823,0.391286655347
1544489235356780052,-1.33505678177,1.05046475515,0.382572099007
1544489235357042074,-1.33505678177,1.05046475515,0.382572099007
1544489235366893053,-1.33571386337,1.04869771549,0.381467506307
1544489235366982936,-1.33571386337,1.04869771549,0.381467506307
1544489235375016927,-1.3366060257,1.04798007565,0.381723180665
1544489235375231027,-1.3366060257,1.04798007565,0.381723180665
1544489235381844043,-1.33451771736,1.04903484527,0.39955975106
1544489235382072925,-1.33451771736,1.04903484527,0.39955975106
1544489235391400098,-1.3375043869,1.04941178489,0.399082258128
1544489235391633987,-1.3375043869,1.04941178489,0.399082258128
1544489235399780035,-1.33022713661,1.04726446206,0.381049320588
1544489235400002002,-1.33022713661,1.04726446206,0.381049320588
1544489235406982898,-1.33062565327,1.04638386282,0.380358741461
1544489235407198905,-1.33062565327,1.04638386282,0.380358741461
1544489235416057109,-1.33096349239,1.04490829015,0.380097763006
1544489235416306018,-1.33096349239,1.04490829015,0.380097763006
1544489235425133943,-1.33188486099,1.04439402112,0.379649119013
1544489235425347089,-1.33188486099,1.04439402112,0.379649119013
1544489235431977987,-1.33925116062,1.04299474864,0.39849703202
1544489235432215929,-1.33925116062,1.04299474864,0.39849703202
1544489235441214084,-1.33962225914,1.04499424236,0.387197480834
1544489235441426992,-1.33962225914,1.04499424236,0.387197480834
1544489235450896024,-1.33258712292,1.03968811523,0.379696416837
1544489235451181888,-1.33258712292,1.03968811523,0.379696416837
1544489235456960916,-1.34355998039,1.04562724377,0.387438283392
1544489235457201004,-1.34355998039,1.04562724377,0.387438283392
1544489235466101884,-1.33473014832,1.03970289692,0.378899532533
1544489235466418027,-1.33473014832,1.03970289692,0.378899532533
1544489235475524902,-1.34460413456,1.0436089111,0.386869983566
1544489235475759029,-1.34460413456,1.0436089111,0.386869983566
1544489235482197046,-1.33535790443,1.03813922846,0.378283906471
1544489235482462882,-1.33535790443,1.03813922846,0.378283906471
1544489235490968942,-1.34536612034,1.04219735371,0.386274831649
1544489235491235017,-1.34536612034,1.04219735371,0.386274831649
1544489235499996900,-1.33566462994,1.03701115062,0.377266425751
1544489235500257968,-1.33566462994,1.03701115062,0.377266425751
1544489235507596969,-1.3458262682,1.04107356758,0.385802852636
1544489235507885932,-1.3458262682,1.04107356758,0.385802852636
1544489235516108036,-1.3354023695,1.03568315892,0.376595784524
1544489235516305923,-1.3354023695,1.03568315892,0.376595784524
1544489235525013923,-1.34580278397,1.04015219886,0.385423022339
1544489235525439977,-1.34580278397,1.04015219886,0.385423022339
1544489235531948089,-1.34580278397,1.04015219886,0.385423022339
1544489235572361946,-1.34580278397,1.04015219886,0.385423022339
1544489235573173999,-1.34516012669,1.03932679371,0.385339427094
1544489235573247909,-1.34516012669,1.03932679371,0.385339427094
1544489235573311090,-1.34490132332,1.03911054809,0.385417956284
1544489235573369979,-1.34490132332,1.03911054809,0.385417956284
1544489235573429107,-1.34409427643,1.03873873435,0.385538536602
1544489235614787101,-1.34409427643,1.03873873435,0.385538536602
1544489235614876031,-1.34346926212,1.03857517925,0.385670024502
1544489235614927053,-1.34346926212,1.03857517925,0.385670024502
1544489235659523010,-1.34274816513,1.03849948139,0.385803360117
1544489235659637928,-1.34274816513,1.03849948139,0.385803360117
1544489235659714937,-1.34203386307,1.03860045173,0.385996359924
1544489235659797906,-1.34203386307,1.03860045173,0.385996359924
1544489235659871101,-1.34105682373,1.03885758633,0.386495489135
1544489235659945011,-1.34105682373,1.03885758633,0.386495489135
1544489235660017967,-1.3405687809,1.0389136147,0.386502701279
